index,Latitude,Longitude,Time Range,crime count,Occurrence of Crime
713940,33.7846,-118.2462,05:00 AM - 05:30 AM,0,No
15983828,34.1023,-118.4803,10:30 AM - 11:00 AM,0,No
5001091,33.9983,-118.4288,04:30 AM - 05:00 AM,0,No
15502527,34.0966,-118.2771,12:00 AM - 12:30 AM,0,No
11241695,34.0539,-118.5552,12:00 AM - 12:30 AM,0,No
2608922,33.9622,-118.2923,11:00 PM - 11:30 PM,0,No
2093215,33.9527,-118.4202,11:30 AM - 12:00 PM,0,No
24972235,34.2647,-118.3571,03:30 AM - 04:00 AM,0,No
23276000,34.2292,-118.4496,01:00 AM - 01:30 AM,0,No
20440018,34.1848,-118.4437,12:00 AM - 12:30 AM,0,No
8802059,34.0396,-118.4889,08:00 PM - 08:30 PM,0,No
9367196,34.0436,-118.2493,01:00 AM - 01:30 AM,0,No
4788190,33.9949,-118.3974,09:00 AM - 09:30 AM,0,No
13491780,34.0712,-118.2768,03:30 AM - 04:00 AM,0,No
24899883,34.2597,-118.3634,05:30 PM - 06:00 PM,0,No
5380157,34.0046,-118.2558,10:00 AM - 10:30 AM,0,No
8747734,34.0391,-118.3008,12:00 AM - 12:30 AM,0,No
13550458,34.0714,-118.3874,02:30 PM - 03:00 PM,0,No
3007166,33.9698,-118.2749,06:00 AM - 06:30 AM,0,No
11175674,34.0535,-118.4442,07:00 AM - 07:30 AM,0,No
7252747,34.0266,-118.1969,06:00 PM - 06:30 PM,0,No
11620448,34.0559,-118.3004,01:30 PM - 02:00 PM,0,No
10924402,34.0517,-118.4437,02:00 AM - 02:30 AM,0,No
25690795,34.2944,-118.3527,03:30 PM - 04:00 PM,0,No
16689784,34.1096,-118.2658,06:30 PM - 07:00 PM,0,No
23248166,34.2283,-118.3627,07:30 PM - 08:00 PM,0,No
16477562,34.1076,-118.2462,10:00 AM - 10:30 AM,0,No
22243572,34.2119,-118.3529,11:30 AM - 12:00 PM,0,No
21288024,34.1946,-118.2531,04:00 PM - 04:30 PM,0,No
7178087,34.0256,-118.2409,06:00 AM - 06:30 AM,0,No
13068298,34.0672,-118.2232,09:00 PM - 09:30 PM,0,No
23148182,34.228,-118.2928,12:00 PM - 12:30 PM,0,No
12744831,34.0642,-118.2299,02:30 PM - 03:00 PM,0,No
7303119,34.0268,-118.3802,12:00 PM - 12:30 PM,0,No
38187,33.7288,-118.5603,11:30 AM - 12:00 PM,0,No
18337151,34.149,-118.2877,03:30 AM - 04:00 AM,0,No
5577075,34.0099,-118.4089,04:00 AM - 04:30 AM,0,No
24125642,34.245,-118.24799999999999,12:30 PM - 01:00 PM,0,No
25814003,34.3161,-118.243,02:30 AM - 03:00 AM,0,No
6434967,34.02,-118.4505,04:30 AM - 05:00 AM,0,No
7967313,34.0329,-118.2463,07:00 AM - 07:30 AM,0,No
4923139,33.9962,-118.523,03:00 PM - 03:30 PM,0,No
8389103,34.0367,-118.2976,01:00 PM - 01:30 PM,0,No
8499275,34.0377,-118.2841,03:00 PM - 03:30 PM,0,No
7452443,34.0291,-118.3227,02:30 PM - 03:00 PM,0,No
21542125,34.1994,-118.2321,02:00 AM - 02:30 AM,0,No
10861770,34.0514,-118.3435,11:30 AM - 12:00 PM,0,No
20385977,34.1837,-118.2774,04:30 AM - 05:00 AM,0,No
4652759,33.9933,-118.309,08:30 PM - 09:00 PM,0,No
5006506,33.9983,-118.3663,09:30 AM - 10:00 AM,0,No
8833452,34.0399,-118.6482,06:30 PM - 07:00 PM,0,No
15290966,34.0917,-118.2552,04:30 PM - 05:00 PM,0,No
14049811,34.0763,-118.4297,03:30 AM - 04:00 AM,0,No
8615016,34.0382,-118.2362,05:00 AM - 05:30 AM,0,No
14378539,34.0793,-118.366,08:30 AM - 09:00 AM,0,No
7709119,34.0319,-118.2849,07:00 PM - 07:30 PM,0,No
14416652,34.0797,-118.3435,06:30 AM - 07:00 AM,0,No
7707837,34.0319,-118.2923,12:30 PM - 01:00 PM,0,No
13370176,34.0705,-118.3986,07:30 PM - 08:00 PM,0,No
21202362,34.1939,-118.352,02:00 AM - 02:30 AM,0,No
11231510,34.0536,-118.2674,07:00 AM - 07:30 AM,0,No
7665988,34.0312,-118.3431,03:00 AM - 03:30 AM,0,No
25813554,34.3161,-118.2469,01:00 PM - 01:30 PM,0,No
15316907,34.0928,-118.3151,03:00 PM - 03:30 PM,0,No
9038215,34.0417,-118.2821,10:30 AM - 11:00 AM,0,No
6227679,34.0174,-118.3636,07:00 PM - 07:30 PM,0,No
5759137,34.0132,-118.3797,07:30 PM - 08:00 PM,0,No
22900180,34.2222,-118.2753,08:30 PM - 09:00 PM,0,No
864986,33.7896,-118.5345,10:30 PM - 11:00 PM,0,No
15101296,34.0889,-118.316,04:00 AM - 04:30 AM,0,No
23570818,34.2332,-118.3675,06:00 PM - 06:30 PM,0,No
6781492,34.0228,-118.2504,01:30 AM - 02:00 AM,0,No
16714956,34.1104,-118.3414,08:30 AM - 09:00 AM,0,No
24186393,34.246,-118.3116,02:30 AM - 03:00 AM,0,No
21177588,34.1938,-118.2698,11:00 PM - 11:30 PM,0,No
11833626,34.0576,-118.3163,06:30 AM - 07:00 AM,0,No
10790456,34.0509,-118.3383,04:00 AM - 04:30 AM,0,No
23910898,34.2434,-118.243,12:00 PM - 12:30 PM,0,No
8027274,34.0337,-118.3201,01:30 AM - 02:00 AM,0,No
11630835,34.0559,-118.2396,01:30 PM - 02:00 PM,0,No
6766060,34.0228,-118.366,05:00 PM - 05:30 PM,0,No
10542848,34.0491,-118.3025,09:30 PM - 10:00 PM,0,No
20186931,34.18,-118.4575,04:00 AM - 04:30 AM,0,No
24464925,34.2518,-118.4059,07:30 AM - 08:00 AM,0,No
10165657,34.0473,-118.5233,01:30 PM - 02:00 PM,0,No
4205789,33.9891,-118.4905,08:30 PM - 09:00 PM,0,No
10741639,34.0508,-118.4751,12:00 PM - 12:30 PM,0,No
4541892,33.9923,-118.344,12:00 AM - 12:30 AM,0,No
23627430,34.2336,-118.1601,06:30 AM - 07:00 AM,0,No
8319231,34.0358,-118.2865,09:30 PM - 10:00 PM,0,No
15712921,34.0997,-118.3057,11:00 AM - 11:30 AM,0,No
24050226,34.2446,-118.2698,10:00 PM - 10:30 PM,0,No
20715654,34.1885,-118.2394,02:00 PM - 02:30 PM,0,No
7801715,34.0325,-118.4309,10:00 PM - 10:30 PM,0,No
15180030,34.0899,-118.2748,08:30 AM - 09:00 AM,0,No
14791655,34.0844,-118.2286,01:30 AM - 02:00 AM,0,No
15857175,34.1007,-118.3028,04:30 PM - 05:00 PM,0,No
12759845,34.0643,-118.3965,01:30 AM - 02:00 AM,0,No
6714464,34.0223,-118.1884,10:00 PM - 10:30 PM,0,No
10604588,34.0496,-118.4049,12:30 PM - 01:00 PM,0,No
7802018,34.0325,-118.4278,09:00 AM - 09:30 AM,0,No
2787491,33.965,-118.2974,07:30 AM - 08:00 AM,0,No
11449295,34.0545,-118.2521,12:30 AM - 01:00 AM,0,No
16219151,34.1038,-118.2856,07:30 AM - 08:00 AM,0,No
1603414,33.9383,-118.2924,04:30 AM - 05:00 AM,0,No
17804692,34.1395,-118.2544,05:30 AM - 06:00 AM,0,No
3342262,33.9761,-118.546,10:30 PM - 11:00 PM,0,No
417728,33.7485,-118.29700000000001,07:30 PM - 08:00 PM,0,No
6446541,34.02,-118.3267,10:30 AM - 11:00 AM,0,No
18338966,34.149,-118.2787,06:00 PM - 06:30 PM,0,No
15709560,34.0997,-118.3414,10:30 PM - 11:00 PM,0,No
9072263,34.042,-118.2928,08:30 PM - 09:00 PM,0,No
8686016,34.0388,-118.2427,08:00 PM - 08:30 PM,0,No
23376942,34.2302,-118.6029,05:30 PM - 06:00 PM,0,No
24562180,34.2536,-118.5943,01:30 PM - 02:00 PM,0,No
218390,33.736999999999995,-118.5443,02:00 PM - 02:30 PM,0,No
12180653,34.0605,-118.4479,07:30 PM - 08:00 PM,0,No
17497394,34.1314,-118.4246,11:00 PM - 11:30 PM,0,No
16674603,34.1096,-118.38600000000001,06:30 PM - 07:00 PM,0,No
7093978,34.0254,-118.3151,04:30 PM - 05:00 PM,0,No
12462287,34.0619,-118.5606,01:00 AM - 01:30 AM,0,No
25434914,34.2733,-118.4006,09:00 AM - 09:30 AM,0,No
24369324,34.2508,-118.2915,06:00 AM - 06:30 AM,0,No
3200503,33.9737,-118.4829,07:00 PM - 07:30 PM,0,No
9707735,34.0453,-118.3961,01:00 PM - 01:30 PM,0,No
16488999,34.1077,-118.4517,06:00 PM - 06:30 PM,0,No
9967882,34.0462,-118.3047,02:00 PM - 02:30 PM,0,No
4755555,33.9948,-118.3623,12:30 AM - 01:00 AM,0,No
18711699,34.1585,-118.5244,06:00 AM - 06:30 AM,0,No
10087261,34.0468,-118.2362,01:30 PM - 02:00 PM,0,No
223569,33.736999999999995,-118.4453,06:30 PM - 07:00 PM,0,No
1076731,33.8583,-118.1928,04:00 AM - 04:30 AM,0,No
14028512,34.0759,-118.2867,11:00 PM - 11:30 PM,0,No
9257410,34.0429,-118.2619,04:00 AM - 04:30 AM,0,No
4455716,33.9912,-118.536,11:00 AM - 11:30 AM,0,No
21012288,34.1921,-118.4636,10:30 PM - 11:00 PM,0,No
17299998,34.1274,-118.2672,01:30 AM - 02:00 AM,0,No
9528763,34.0445,-118.3874,03:00 PM - 03:30 PM,0,No
118522,33.7306,-118.4177,05:30 PM - 06:00 PM,0,No
2534332,33.9601,-118.3078,10:30 PM - 11:00 PM,0,No
5926590,34.0146,-118.5807,03:30 PM - 04:00 PM,0,No
5926976,34.0146,-118.5657,08:30 PM - 09:00 PM,0,No
6399874,34.0199,-118.4443,12:30 PM - 01:00 PM,0,No
11221420,34.0536,-118.3368,02:30 PM - 03:00 PM,0,No
24150708,34.2455,-118.3092,08:00 PM - 08:30 PM,0,No
6777891,34.0228,-118.2725,10:30 AM - 11:00 AM,0,No
1480371,33.936,-118.4452,06:00 AM - 06:30 AM,0,No
12350092,34.0611,-118.2241,09:30 PM - 10:00 PM,0,No
3460918,33.9779,-118.3805,01:00 PM - 01:30 PM,0,No
16025773,34.103,-118.4177,09:00 PM - 09:30 PM,0,No
25773517,34.3085,-118.2712,04:30 PM - 05:00 PM,0,No
12472571,34.0619,-118.3969,08:00 PM - 08:30 PM,0,No
14286864,34.0781,-118.24799999999999,07:30 PM - 08:00 PM,0,No
2137030,33.9528,-118.3332,05:00 PM - 05:30 PM,0,No
24947289,34.2603,-118.2726,09:00 AM - 09:30 AM,0,No
17376515,34.1289,-118.2366,02:00 AM - 02:30 AM,0,No
1079259,33.8817,-118.5745,10:30 PM - 11:00 PM,0,No
5624556,34.01,-118.2958,09:30 AM - 10:00 AM,0,No
23737683,34.2394,-118.5552,02:00 AM - 02:30 AM,0,No
14009648,34.0759,-118.4677,02:30 PM - 03:00 PM,0,No
24725744,34.2545,-118.3063,03:30 PM - 04:00 PM,0,No
2852303,33.9659,-118.3636,07:00 AM - 07:30 AM,0,No
23864924,34.2427,-118.3012,08:00 AM - 08:30 AM,0,No
8548223,34.038000000000004,-118.5657,02:00 AM - 02:30 AM,0,No
7389745,34.0276,-118.2652,02:30 PM - 03:00 PM,0,No
12290375,34.0609,-118.4294,08:00 AM - 08:30 AM,0,No
18559409,34.155,-118.2501,01:00 AM - 01:30 AM,0,No
12362460,34.0612,-118.4269,01:30 AM - 02:00 AM,0,No
17162679,34.1227,-118.20700000000001,09:00 AM - 09:30 AM,0,No
12963780,34.0669,-118.5975,02:30 AM - 03:00 AM,0,No
10561630,34.0495,-118.4829,12:30 PM - 01:00 PM,0,No
18888643,34.1608,-118.5955,12:30 AM - 01:00 AM,0,No
23410118,34.2302,-118.2166,02:30 PM - 03:00 PM,0,No
4832788,33.9953,-118.3057,06:30 AM - 07:00 AM,0,No
15087795,34.0889,-118.4599,09:30 PM - 10:00 PM,0,No
14243197,34.078,-118.2917,05:30 PM - 06:00 PM,0,No
24604050,34.2537,-118.4532,10:00 AM - 10:30 AM,0,No
23101288,34.2278,-118.3974,06:00 PM - 06:30 PM,0,No
10489598,34.049,-118.4946,10:00 PM - 10:30 PM,0,No
9806939,34.0457,-118.5099,06:30 AM - 07:00 AM,0,No
19060707,34.164,-118.2588,10:30 PM - 11:00 PM,0,No
18846492,34.16,-118.251,04:30 AM - 05:00 AM,0,No
10427590,34.0486,-118.3742,02:30 PM - 03:00 PM,0,No
15223526,34.0907,-118.2102,07:00 PM - 07:30 PM,0,No
25687141,34.2944,-118.391,09:30 PM - 10:00 PM,0,No
9904049,34.046,-118.259,10:30 AM - 11:00 AM,0,No
20316548,34.1817,-118.2657,11:00 PM - 11:30 PM,0,No
15732653,34.1004,-118.4771,07:00 AM - 07:30 AM,0,No
10817673,34.051,-118.4326,06:00 AM - 06:30 AM,0,No
20613010,34.1883,-118.5804,04:00 PM - 04:30 PM,0,No
77074,33.7297,-118.47200000000001,08:30 PM - 09:00 PM,0,No
170847,33.7326,-118.2723,01:00 AM - 01:30 AM,0,No
20151329,34.1797,-118.4541,04:00 PM - 04:30 PM,0,No
25587089,34.2809,-118.309,03:30 AM - 04:00 AM,0,No
13032798,34.0671,-118.21600000000001,01:30 PM - 02:00 PM,0,No
10649845,34.0499,-118.3059,10:30 AM - 11:00 AM,0,No
7736884,34.032,-118.352,01:00 PM - 01:30 PM,0,No
10029983,34.0467,-118.4056,09:00 PM - 09:30 PM,0,No
9805657,34.0457,-118.546,12:00 AM - 12:30 AM,0,No
1621077,33.9388,-118.47200000000001,12:00 AM - 12:30 AM,0,No
9031787,34.0417,-118.3281,04:00 PM - 04:30 PM,0,No
16498139,34.1077,-118.3548,05:30 AM - 06:00 AM,0,No
19755629,34.1764,-118.463,12:30 PM - 01:00 PM,0,No
1431028,33.9347,-118.25200000000001,09:30 AM - 10:00 AM,0,No
6856178,34.023,-118.2232,03:00 AM - 03:30 AM,0,No
17316417,34.1284,-118.4413,09:30 AM - 10:00 AM,0,No
26759,33.7161,-118.2753,08:00 AM - 08:30 AM,0,No
1818032,33.9455,-118.2973,12:30 PM - 01:00 PM,0,No
20760432,34.1894,-118.4675,07:30 AM - 08:00 AM,0,No
20221317,34.1804,-118.4759,06:30 PM - 07:00 PM,0,No
19549675,34.172,-118.3623,12:30 PM - 01:00 PM,0,No
16116076,34.1034,-118.2593,05:30 AM - 06:00 AM,0,No
11398292,34.0544,-118.3656,08:00 PM - 08:30 PM,0,No
15375848,34.0942,-118.4517,04:30 PM - 05:00 PM,0,No
3748504,33.9834,-118.3768,09:30 AM - 10:00 AM,0,No
19210493,34.1669,-118.1848,09:00 PM - 09:30 PM,0,No
25331422,34.272,-118.3555,10:00 AM - 10:30 AM,0,No
18233754,34.148,-118.2661,05:00 AM - 05:30 AM,0,No
154038,33.7326,-118.4225,09:30 AM - 10:00 AM,0,No
5066904,33.9988,-118.5163,11:00 AM - 11:30 AM,0,No
20196703,34.18,-118.3544,02:00 AM - 02:30 AM,0,No
25860029,34.3226,-118.4619,09:00 AM - 09:30 AM,0,No
20000846,34.1787,-118.6482,09:30 PM - 10:00 PM,0,No
24493816,34.2528,-118.4889,12:30 AM - 01:00 AM,0,No
20778088,34.1894,-118.2937,11:00 PM - 11:30 PM,0,No
1226308,33.9299,-118.4693,03:30 PM - 04:00 PM,0,No
14540513,34.0806,-118.2232,02:30 PM - 03:00 PM,0,No
10182843,34.0473,-118.3071,05:30 AM - 06:00 AM,0,No
20220295,34.1804,-118.5033,01:00 AM - 01:30 AM,0,No
13496667,34.0712,-118.2491,03:00 AM - 03:30 AM,0,No
989308,33.8012,-118.3201,02:30 AM - 03:00 AM,0,No
10840443,34.051,-118.2428,05:00 PM - 05:30 PM,0,No
8369164,34.0367,-118.5534,07:30 AM - 08:00 AM,0,No
10485951,34.049,-118.6029,08:00 AM - 08:30 AM,0,No
11590695,34.0556,-118.2669,12:30 PM - 01:00 PM,0,No
19129360,34.1664,-118.2768,03:30 PM - 04:00 PM,0,No
19378710,34.1685,-118.287,11:00 PM - 11:30 PM,0,No
5984440,34.0149,-118.2915,12:00 PM - 12:30 PM,0,No
14950577,34.0864,-118.3911,09:00 AM - 09:30 AM,0,No
4643724,33.9933,-118.4059,03:00 PM - 03:30 PM,0,No
454015,33.7553,-118.2942,09:00 PM - 09:30 PM,0,No
20534870,34.186,-118.2477,03:00 AM - 03:30 AM,0,No
25375597,34.2724,-118.2858,07:30 AM - 08:00 AM,0,No
24350537,34.2508,-118.4774,12:30 PM - 01:00 PM,0,No
20542913,34.1867,-118.5273,06:00 AM - 06:30 AM,0,No
24588005,34.2536,-118.2741,01:00 AM - 01:30 AM,0,No
22746522,34.2187,-118.3516,01:00 PM - 01:30 PM,0,No
17369614,34.1289,-118.2781,06:00 AM - 06:30 AM,0,No
16870941,34.1145,-118.2551,04:30 AM - 05:00 AM,0,No
4171399,33.9886,-118.4636,04:00 AM - 04:30 AM,0,No
9886490,34.046,-118.4043,08:00 PM - 08:30 PM,0,No
2869465,33.9659,-118.2387,10:30 AM - 11:00 AM,0,No
5103948,33.9995,-118.477,03:00 PM - 03:30 PM,0,No
14780223,34.0844,-118.3012,07:30 PM - 08:00 PM,0,No
15816651,34.1006,-118.3468,11:30 AM - 12:00 PM,0,No
16516249,34.1077,-118.2098,01:00 PM - 01:30 PM,0,No
15366152,34.0935,-118.2297,09:30 AM - 10:00 AM,0,No
9067206,34.042,-118.3337,06:30 AM - 07:00 AM,0,No
3859679,33.9847,-118.344,07:30 PM - 08:00 PM,0,No
5887473,34.0142,-118.2098,09:00 AM - 09:30 AM,0,No
3916717,33.9856,-118.5475,09:30 AM - 10:00 AM,0,No
6276000,34.0183,-118.2685,09:30 PM - 10:00 PM,0,No
153052,33.7326,-118.4323,10:00 AM - 10:30 AM,0,No
19962704,34.1778,-118.2189,09:00 AM - 09:30 AM,0,No
21210316,34.1939,-118.2857,07:30 AM - 08:00 AM,0,No
21350197,34.1958,-118.3074,12:00 PM - 12:30 PM,0,No
17080572,34.1192,-118.287,10:00 AM - 10:30 AM,0,No
7174081,34.0256,-118.2661,12:30 AM - 01:00 AM,0,No
3138736,33.9727,-118.3717,02:30 PM - 03:00 PM,0,No
14730128,34.0838,-118.4479,11:00 PM - 11:30 PM,0,No
11801281,34.0573,-118.2924,02:00 AM - 02:30 AM,0,No
24500506,34.2528,-118.4095,08:30 AM - 09:00 AM,0,No
10089840,34.0468,-118.1848,10:30 AM - 11:00 AM,0,No
3463429,33.9779,-118.3563,11:00 PM - 11:30 PM,0,No
19153620,34.1667,-118.3725,07:30 PM - 08:00 PM,0,No
11697459,34.0565,-118.2717,02:30 AM - 03:00 AM,0,No
25041680,34.2657,-118.3802,04:30 PM - 05:00 PM,0,No
16741826,34.1106,-118.4416,01:30 AM - 02:00 AM,0,No
10354011,34.048,-118.3965,02:30 AM - 03:00 AM,0,No
9875009,34.046,-118.6274,01:30 PM - 02:00 PM,0,No
2024264,33.9511,-118.3845,10:30 AM - 11:00 AM,0,No
5853720,34.0142,-118.6044,05:30 AM - 06:00 AM,0,No
16374588,34.1054,-118.6118,11:30 AM - 12:00 PM,0,No
20301503,34.1817,-118.3826,08:30 PM - 09:00 PM,0,No
18923893,34.1623,-118.6157,12:30 AM - 01:00 AM,0,No
603280,33.7795,-118.2634,05:30 PM - 06:00 PM,0,No
22280258,34.211999999999996,-118.3457,01:00 AM - 01:30 AM,0,No
16225620,34.1038,-118.2494,10:30 PM - 11:00 PM,0,No
11618517,34.0559,-118.3128,11:30 AM - 12:00 PM,0,No
1027036,33.8382,-118.3035,07:30 PM - 08:00 PM,0,No
17541441,34.1318,-118.3348,03:30 AM - 04:00 AM,0,No
12527123,34.0621,-118.2493,12:30 PM - 01:00 PM,0,No
25515537,34.2764,-118.3074,06:00 PM - 06:30 PM,0,No
17533553,34.1318,-118.4207,07:30 AM - 08:00 AM,0,No
12382091,34.0612,-118.2569,05:30 PM - 06:00 PM,0,No
6123063,34.0164,-118.331,10:00 PM - 10:30 PM,0,No
9529525,34.0445,-118.3789,08:00 PM - 08:30 PM,0,No
11096195,34.0529,-118.609,06:00 AM - 06:30 AM,0,No
3018679,33.9708,-118.5578,05:00 AM - 05:30 AM,0,No
12797170,34.0644,-118.3785,05:00 AM - 05:30 AM,0,No
4406004,33.9909,-118.2826,06:00 PM - 06:30 PM,0,No
25633012,34.2871,-118.25200000000001,05:30 AM - 06:00 AM,0,No
20162543,34.1797,-118.3367,06:30 AM - 07:00 AM,0,No
11254676,34.0539,-118.3645,04:30 AM - 05:00 AM,0,No
20338031,34.1835,-118.3759,01:30 AM - 02:00 AM,0,No
5753303,34.0132,-118.4465,04:30 PM - 05:00 PM,0,No
17318052,34.1284,-118.4225,04:30 AM - 05:00 AM,0,No
1841113,33.9456,-118.4297,02:30 PM - 03:00 PM,0,No
24278454,34.25,-118.4849,08:00 PM - 08:30 PM,0,No
22621744,34.2167,-118.1848,04:30 PM - 05:00 PM,0,No
23112887,34.2278,-118.2881,01:00 PM - 01:30 PM,0,No
1738834,33.9427,-118.3665,11:00 AM - 11:30 AM,0,No
21371850,34.1959,-118.4582,05:00 AM - 05:30 AM,0,No
13838111,34.0736,-118.3823,09:00 PM - 09:30 PM,0,No
5037090,33.9987,-118.4278,03:00 AM - 03:30 AM,0,No
8769279,34.0395,-118.4492,09:30 AM - 10:00 AM,0,No
25722951,34.2963,-118.3922,07:30 PM - 08:00 PM,0,No
23067008,34.2271,-118.3768,09:30 AM - 10:00 AM,0,No
23084250,34.2271,-118.2482,06:00 AM - 06:30 AM,0,No
18807598,34.1594,-118.2699,03:30 PM - 04:00 PM,0,No
8124580,34.0349,-118.4326,09:30 AM - 10:00 AM,0,No
24708441,34.2545,-118.523,12:00 PM - 12:30 PM,0,No
20611556,34.1883,-118.619,05:30 PM - 06:00 PM,0,No
13573668,34.0717,-118.6137,10:30 AM - 11:00 AM,0,No
10924151,34.0517,-118.4453,05:30 PM - 06:00 PM,0,No
1712311,33.9406,-118.2856,03:30 AM - 04:00 AM,0,No
2036144,33.9511,-118.2821,05:00 AM - 05:30 AM,0,No
17539304,34.1318,-118.3571,04:00 PM - 04:30 PM,0,No
22359359,34.2143,-118.2857,01:00 AM - 01:30 AM,0,No
18703034,34.1576,-118.2502,09:00 PM - 09:30 PM,0,No
23891786,34.2434,-118.39,08:30 PM - 09:00 PM,0,No
9890771,34.046,-118.3608,10:00 PM - 10:30 PM,0,No
10595235,34.0496,-118.5579,12:30 PM - 01:00 PM,0,No
10153082,34.0472,-118.2739,12:30 AM - 01:00 AM,0,No
21166464,34.1938,-118.352,07:00 AM - 07:30 AM,0,No
20663587,34.1884,-118.354,06:30 PM - 07:00 PM,0,No
24038009,34.2446,-118.3636,12:00 AM - 12:30 AM,0,No
12536467,34.0625,-118.4889,08:00 AM - 08:30 AM,0,No
4482967,33.9912,-118.2539,06:30 AM - 07:00 AM,0,No
2243554,33.9551,-118.346,04:30 AM - 05:00 AM,0,No
13480377,34.0712,-118.3702,12:30 PM - 01:00 PM,0,No
15456619,34.0962,-118.3571,05:30 AM - 06:00 AM,0,No
18380946,34.15,-118.2445,10:30 PM - 11:00 PM,0,No
23284278,34.2292,-118.3615,04:00 AM - 04:30 AM,0,No
422376,33.7485,-118.2717,05:00 PM - 05:30 PM,0,No
20699538,34.1885,-118.3529,04:30 PM - 05:00 PM,0,No
14792753,34.0844,-118.20700000000001,10:00 AM - 10:30 AM,0,No
24302002,34.25,-118.2676,08:30 PM - 09:00 PM,0,No
25880468,34.3226,-118.2756,06:00 AM - 06:30 AM,0,No
10366023,34.048,-118.2863,04:00 PM - 04:30 PM,0,No
16240832,34.1042,-118.4225,02:30 PM - 03:00 PM,0,No
4630044,33.9932,-118.2188,01:30 PM - 02:00 PM,0,No
21792932,34.2047,-118.2389,09:30 AM - 10:00 AM,0,No
4900761,33.9961,-118.346,12:00 PM - 12:30 PM,0,No
4821382,33.9953,-118.4307,02:00 PM - 02:30 PM,0,No
21504375,34.1979,-118.24799999999999,09:00 PM - 09:30 PM,0,No
12068705,34.0594,-118.5269,10:30 PM - 11:00 PM,0,No
23245872,34.2283,-118.3845,12:30 AM - 01:00 AM,0,No
538137,33.7751,-118.1928,05:00 PM - 05:30 PM,0,No
14257298,34.0781,-118.5804,06:00 PM - 06:30 PM,0,No
21951937,34.2063,-118.3998,11:30 AM - 12:00 PM,0,No
16933945,34.1153,-118.3051,04:30 PM - 05:00 PM,0,No
9388719,34.0437,-118.3518,11:00 PM - 11:30 PM,0,No
17045329,34.1164,-118.2842,01:30 PM - 02:00 PM,0,No
22341137,34.2143,-118.4607,08:00 AM - 08:30 AM,0,No
5424523,34.0074,-118.5578,09:00 AM - 09:30 AM,0,No
21530162,34.1994,-118.3051,01:00 PM - 01:30 PM,0,No
1004117,33.8012,-118.2063,04:30 AM - 05:00 AM,0,No
17822005,34.1409,-118.4056,02:00 PM - 02:30 PM,0,No
22407309,34.2148,-118.6044,06:00 AM - 06:30 AM,0,No
20065453,34.1792,-118.2631,12:30 PM - 01:00 PM,0,No
18854967,34.1603,-118.5317,12:00 PM - 12:30 PM,0,No
14225348,34.078,-118.4662,11:00 PM - 11:30 PM,0,No
2977852,33.9696,-118.2299,01:00 PM - 01:30 PM,0,No
15371183,34.0942,-118.5535,10:30 AM - 11:00 AM,0,No
19658382,34.174,-118.3518,10:30 AM - 11:00 AM,0,No
17483985,34.1312,-118.2389,04:00 PM - 04:30 PM,0,No
24604515,34.2537,-118.4502,07:30 AM - 08:00 AM,0,No
15191379,34.0907,-118.5603,07:30 PM - 08:00 PM,0,No
37111,33.7288,-118.5928,02:00 PM - 02:30 PM,0,No
1212502,33.9274,-118.271,09:30 PM - 10:00 PM,0,No
4351927,33.9906,-118.4532,04:30 AM - 05:00 AM,0,No
15869835,34.1007,-118.2102,01:30 AM - 02:00 AM,0,No
20149772,34.1797,-118.4698,01:00 PM - 01:30 PM,0,No
10160922,34.0472,-118.1996,07:30 PM - 08:00 PM,0,No
1013409,33.8382,-118.4473,09:00 PM - 09:30 PM,0,No
20397761,34.1841,-118.5745,09:30 PM - 10:00 PM,0,No
15197694,34.0907,-118.4419,04:30 AM - 05:00 AM,0,No
15647647,34.0981,-118.2702,03:30 PM - 04:00 PM,0,No
20601060,34.1869,-118.2794,10:00 AM - 10:30 AM,0,No
9855257,34.0459,-118.354,07:30 AM - 08:00 AM,0,No
737609,33.785,-118.3237,07:00 PM - 07:30 PM,0,No
10085579,34.0468,-118.2482,06:30 PM - 07:00 PM,0,No
12073213,34.0594,-118.4453,08:30 PM - 09:00 PM,0,No
9905227,34.046,-118.2528,12:00 PM - 12:30 PM,0,No
7738957,34.032,-118.3309,03:30 PM - 04:00 PM,0,No
14397054,34.0793,-118.2182,07:00 AM - 07:30 AM,0,No
5433751,34.0074,-118.4056,05:00 PM - 05:30 PM,0,No
8436233,34.0374,-118.2189,07:30 AM - 08:00 AM,0,No
14871696,34.0854,-118.4661,01:30 AM - 02:00 AM,0,No
15523536,34.0971,-118.4094,12:00 AM - 12:30 AM,0,No
24698790,34.2539,-118.2554,04:00 AM - 04:30 AM,0,No
19551762,34.172,-118.3406,10:00 PM - 10:30 PM,0,No
19876324,34.1774,-118.3253,12:00 PM - 12:30 PM,0,No
314333,33.7424,-118.2739,10:00 PM - 10:30 PM,0,No
25944526,34.3261,-118.3274,04:30 AM - 05:00 AM,0,No
23233520,34.2283,-118.5955,05:00 AM - 05:30 AM,0,No
16476947,34.1076,-118.2494,08:00 AM - 08:30 AM,0,No
24293923,34.25,-118.3151,11:00 PM - 11:30 PM,0,No
7068388,34.0252,-118.2533,05:30 AM - 06:00 AM,0,No
16964574,34.1155,-118.3611,09:00 AM - 09:30 AM,0,No
17036989,34.1164,-118.3524,03:00 AM - 03:30 AM,0,No
